arm,index,model,prompt_tokens,frontend_wait_s,local_scheduler_wait_s,prefill_wait_s,actual_prefill_service_s,decode_start_wait_s,ttft_s,tpot_s,e2e_s
D0,165,model_2,517,0.0003895759582519531,0.003432750701904297,0.01992964744567871,0.049942731857299805,0.023887157440185547,0.07369470596313477,0.03283996714486016,1.2559335231781006
D0,166,model_3,187,0.0007357597351074219,0.006438493728637695,0.039974212646484375,0.039360761642456055,0.028331279754638672,0.08650922775268555,0.04155877667168776,16.045079469680786
D0,167,model_5,140,0.0004439353942871094,0.00810098648071289,0.030157804489135742,0.05615425109863281,0.0339655876159668,0.09485697746276855,0.05234873294830322,0.9324367046356201
D0,168,model_2,391,0.0005285739898681641,0.0057752132415771484,0.014341354370117188,0.03667092323303223,0.0203397274017334,0.05731606483459473,0.026085898280143738,0.47469043731689453
D0,169,model_4,496,0.00047469139099121094,0.010204553604125977,0.011521339416503906,0.0866706371307373,0.025838851928710938,0.1088712215423584,0.03885952631632487,0.9249212741851807
D0,170,model_3,429,0.0009086132049560547,0.008500814437866211,0.25850415229797363,0.06411910057067871,0.028255224227905273,0.3320326805114746,0.04415013108934675,4.040643692016602
D0,171,model_5,19,0.0008137226104736328,0.010140180587768555,0.041733741760253906,0.03644418716430664,0.03910207748413086,0.08913183212280273,0.07076153490278456,7.731377601623535
D0,172,model_5,147,0.0007870197296142578,0.009740352630615234,0.01748824119567871,0.05955982208251953,0.035202980041503906,0.08757543563842773,0.0653489847524935,20.14971375465393
D0,173,model_6,159,0.0005052089691162109,0.009844779968261719,0.0020978450775146484,0.050414323806762695,0.031146764755249023,0.06286215782165527,0.0342080295085907,0.6101906299591064
D0,174,model_2,330,0.0005562305450439453,0.010352611541748047,0.009243488311767578,0.03304004669189453,0.019511938095092773,0.0531923770904541,0.03464352339506149,2.2703778743743896
D0,175,model_5,605,0.0006601810455322266,0.002994537353515625,0.00784921646118164,0.11114311218261719,0.03045177459716797,0.12264704704284668,0.07547708793922707,2.1605284214019775
D0,176,model_3,20,0.0005292892456054688,0.009618759155273438,0.012240886688232422,0.03111124038696289,0.02556753158569336,0.05350017547607422,0.04613751937181522,3.652226686477661
D0,177,model_4,11,0.00051116943359375,0.0018281936645507812,0.0029137134552001953,0.03351449966430664,0.030369043350219727,0.03876757621765137,0.04610103414964306,5.9858009815216064
D0,178,model_2,104,0.000728607177734375,0.008782386779785156,0.0708005428314209,0.02872180938720703,0.06676054000854492,0.10903334617614746,0.036355267871509896,7.307376384735107
D0,179,model_3,985,0.0010230541229248047,0.00719141960144043,0.019844770431518555,0.07281041145324707,0.23908042907714844,0.10086965560913086,0.0423955251504709,4.806772947311401
D0,180,model_5,506,0.0004897117614746094,0.009617090225219727,0.08017492294311523,0.0510408878326416,0.22008538246154785,0.14132261276245117,0.04762832820415497,0.9033758640289307
D0,181,model_6,371,0.0006482601165771484,0.0064165592193603516,0.23238229751586914,0.06541275978088379,0.03069591522216797,0.30485987663269043,0.033653698469463145,0.9442801475524902
D0,182,model_3,768,0.0006804466247558594,0.009570121765136719,0.2113792896270752,0.23197436332702637,0.026891231536865234,0.45360422134399414,0.02680504322052002,0.8824849128723145
D0,183,model_3,31,0.0006663799285888672,0.006542205810546875,0.16873931884765625,0.23200583457946777,0.02686166763305664,0.40795373916625977,0.038390383308316456,3.5175747871398926
D0,184,model_3,767,0.0004487037658691406,0.009900808334350586,0.15793466567993164,0.23201608657836914,0.026852846145629883,0.4003002643585205,0.026885822415351868,0.8304734230041504
D0,185,model_2,433,0.0006952285766601562,0.005646467208862305,0.027862071990966797,0.052365779876708984,0.02389669418334961,0.08656954765319824,0.02080642475801356,0.4402787685394287
D0,186,model_4,290,0.0006034374237060547,0.01045370101928711,0.012867212295532227,0.05404019355773926,0.021794557571411133,0.07796454429626465,0.05066579580307007,0.8886172771453857
D0,187,model_5,305,0.0005853176116943359,0.0012061595916748047,0.03756523132324219,0.04393768310546875,0.5680336952209473,0.08329439163208008,0.06759603321552277,1.1648309230804443
D0,188,model_5,2896,0.0007348060607910156,0.005022525787353516,0.04288840293884277,0.2478342056274414,0.2840867042541504,0.2964799404144287,0.06581448949873447,25.569243907928467
D0,189,model_3,676,0.0006051063537597656,0.009539127349853516,0.0447847843170166,0.07093477249145508,0.030548572540283203,0.12586379051208496,0.040303855747371525,3.2292606830596924
D0,190,model_5,319,0.0007979869842529297,0.0036733150482177734,0.0168149471282959,0.07298421859741211,0.0384974479675293,0.09427046775817871,0.03453628718852997,0.6468510627746582
D0,191,model_4,371,0.0007219314575195312,0.002903461456298828,0.018970251083374023,0.05998086929321289,0.02708745002746582,0.08257651329040527,0.025166422128677368,0.48523926734924316
D0,192,model_3,40,0.0007946491241455078,0.001087188720703125,0.11365509033203125,0.04524946212768555,0.028797149658203125,0.16078639030456543,0.040705530593792595,15.791710138320923
D0,193,model_2,128,0.0006341934204101562,0.005493879318237305,0.0037136077880859375,0.026889324188232422,0.026047945022583008,0.03673100471496582,0.03563932232234789,1.6761398315429688
D0,194,model_3,205,0.0006735324859619141,0.009037971496582031,0.018540143966674805,0.04360485076904297,0.026182889938354492,0.07185649871826172,0.04121530738969644,15.898534536361694
D0,195,model_2,577,0.0009441375732421875,0.010806083679199219,0.007215261459350586,0.05183005332946777,0.020406246185302734,0.07079553604125977,0.04141409580524151,2.2243285179138184
D0,196,model_6,1083,0.0005841255187988281,0.0023431777954101562,0.2944626808166504,0.14843535423278809,0.03671526908874512,0.44582533836364746,0.0495615570495526,19.477463245391846
D0,197,model_5,827,0.0006384849548339844,0.008243799209594727,0.2867624759674072,0.08394646644592285,0.0854482650756836,0.3795912265777588,0.07056539486616085,5.883692026138306
D0,198,model_4,15,0.00040531158447265625,0.005267143249511719,0.16022324562072754,0.05089139938354492,0.03699755668640137,0.21678709983825684,0.040866348732031134,8.757853984832764
D0,199,model_2,72,0.00044608116149902344,0.009997844696044922,0.12440323829650879,0.03243732452392578,0.030417203903198242,0.16728448867797852,0.035356753866610934,9.748964786529541
D0,200,model_5,52,0.0008151531219482422,0.0004909038543701172,0.07801270484924316,0.03200030326843262,0.02737593650817871,0.11131906509399414,0.06951092928647995,26.803515911102295
D0,201,model_2,17,0.0018782615661621094,0.0006761550903320312,0.04206657409667969,0.03519415855407715,0.020255565643310547,0.07981514930725098,0.03622240108796434,13.156101942062378
D0,202,model_1,40,0.0007269382476806641,0.001978635787963867,0.003057718276977539,0.030413389205932617,0.021241426467895508,0.03617668151855469,0.03397780347753454,4.623180150985718
D0,203,model_5,15,0.0008907318115234375,0.006837368011474609,0.035047292709350586,0.03580307960510254,0.036676883697509766,0.07857847213745117,0.06981628388166428,26.888031482696533
D0,204,model_4,34,0.0007092952728271484,0.006352901458740234,0.020824909210205078,0.030834674835205078,0.025508880615234375,0.05872178077697754,0.04443399359782537,17.12137532234192
D0,205,model_5,162,0.0007939338684082031,0.010942935943603516,0.07262372970581055,0.809840202331543,0.12108230590820312,0.8942008018493652,0.06679371491867621,24.739557027816772
D0,206,model_1,81,0.0007402896881103516,0.0038824081420898438,0.003296375274658203,0.027492046356201172,0.04997134208679199,0.03541111946105957,0.032756929509123865,5.63684606552124
D0,207,model_5,494,0.0003905296325683594,0.0019626617431640625,0.05115509033203125,0.8098788261413574,0.12104654312133789,0.8633871078491211,0.06444993074874432,11.8843252658844
D0,208,model_2,331,0.0007662773132324219,0.003509521484375,0.05341076850891113,0.03206324577331543,0.057215213775634766,0.08974981307983398,0.03653905941889836,3.414804220199585
D0,209,model_6,310,0.00034999847412109375,0.002772092819213867,0.07565164566040039,0.07957601547241211,0.028946638107299805,0.15834975242614746,0.04597513506731649,5.997191905975342
D0,210,model_4,863,0.0005702972412109375,0.0027534961700439453,0.4522743225097656,0.04562115669250488,0.036867380142211914,0.5012192726135254,0.03860910883489645,4.593784809112549
D0,211,model_2,10,0.0006248950958251953,0.007271766662597656,0.014925479888916016,0.027463197708129883,0.022632837295532227,0.05028533935546875,0.03755812940344346,4.29435396194458
D0,212,model_2,192,0.0007493495941162109,0.007088184356689453,0.04500460624694824,0.047023773193359375,0.016147375106811523,0.09986591339111328,0.03359517880848476,1.9811959266662598
D0,213,model_5,348,0.0005419254302978516,0.0007555484771728516,0.2237865924835205,0.07816338539123535,0.040964365005493164,0.30324745178222656,0.060803849522660415,5.289163112640381
D0,214,model_1,80,0.0006318092346191406,0.004693031311035156,0.04586219787597656,0.013427257537841797,0.015271663665771484,0.06461429595947266,0.03066196416815122,11.838808536529541
D0,215,model_2,190,0.0006225109100341797,0.0038225650787353516,0.01672196388244629,0.027387619018554688,0.027607202529907227,0.04855465888977051,0.0332752513885498,1.7123172283172607
D0,216,model_1,154,0.0004181861877441406,0.0005903244018554688,0.011798381805419922,0.03991293907165527,0.019796371459960938,0.052719831466674805,0.03643933209505948,1.2552177906036377
D0,217,model_3,99,0.0010344982147216797,0.00464177131652832,0.003653287887573242,0.03173637390136719,0.05298662185668945,0.04106593132019043,0.054771289229393005,0.9174065589904785
D0,218,model_3,27,0.00047016143798828125,0.0018410682678222656,0.004086732864379883,0.029288530349731445,0.02286386489868164,0.035686492919921875,0.04150806384140186,11.118339538574219
D0,219,model_2,812,0.0007736682891845703,0.0026733875274658203,0.2621004581451416,0.0691525936126709,0.08774971961975098,0.3347001075744629,0.031139249386994736,1.7671055793762207
D0,220,model_6,471,0.0006690025329589844,0.006792545318603516,0.13145804405212402,0.09871459007263184,0.036664724349975586,0.23763418197631836,0.049282942003416784,5.313777208328247
D0,221,model_6,260,0.00047135353088378906,0.0018990039825439453,0.05668902397155762,0.09875035285949707,0.03663063049316406,0.15780973434448242,0.04432740519123693,2.906108856201172
D0,222,model_3,594,0.0012500286102294922,0.010674476623535156,0.045319557189941406,0.06745481491088867,0.07301855087280273,0.12469887733459473,0.03802786153905532,1.4176461696624756
D0,223,model_2,9,0.0012984275817871094,0.0028429031372070312,0.09865140914916992,0.027272462844848633,0.02387237548828125,0.1300652027130127,0.035635288742473695,10.785016536712646
D0,224,model_3,35,0.0010857582092285156,0.003201723098754883,0.05533170700073242,0.028667926788330078,0.023725509643554688,0.0882871150970459,0.04202455592652162,16.225716590881348
D0,225,model_3,61,0.0006644725799560547,0.008331537246704102,0.005293607711791992,0.0344691276550293,0.022996187210083008,0.048758745193481445,0.03913266658782959,5.527332067489624
D0,226,model_5,70,0.0009741783142089844,0.004845619201660156,0.029027462005615234,0.044196367263793945,0.035218000411987305,0.07904362678527832,0.05614043606652154,1.089571475982666
D0,227,model_6,44,0.0006401538848876953,0.00718998908996582,0.0012364387512207031,0.03476715087890625,0.03595304489135742,0.04383373260498047,0.04726873338222504,0.800133466720581
D0,228,model_3,311,0.0005259513854980469,0.007801532745361328,0.0073740482330322266,0.05108451843261719,0.023858070373535156,0.06678605079650879,0.037666845321655276,2.138462543487549
D0,229,model_6,159,0.0005486011505126953,0.007158994674682617,0.2572505474090576,0.049233436584472656,0.029088497161865234,0.3141915798187256,0.029563337564468384,0.7872049808502197
D0,230,model_5,29,0.0005769729614257812,0.008449316024780273,0.022481679916381836,0.037285566329956055,0.035401105880737305,0.06879353523254395,0.07250616699457169,2.388990879058838
D0,231,model_2,19,0.0013468265533447266,0.00414586067199707,0.008154630661010742,0.02751016616821289,0.020998001098632812,0.04115748405456543,0.036577091862758,14.086760759353638
D0,232,model_5,419,0.0008707046508789062,0.004175901412963867,0.029036998748779297,0.10912895202636719,0.034407854080200195,0.14321255683898926,0.06081533130211166,4.9476237297058105
D0,233,model_3,111,0.0007412433624267578,0.0054705142974853516,0.027018070220947266,0.032547950744628906,0.02601933479309082,0.06577777862548828,0.030521054016916377,0.6456778049468994
D0,234,model_4,13,0.0005311965942382812,0.001104593276977539,0.01770496368408203,0.017254352569580078,0.016714811325073242,0.03659510612487793,0.04459452877442042,17.16089415550232
D0,235,model_1,182,0.0006191730499267578,0.0009112358093261719,0.01904439926147461,0.025943994522094727,0.023751497268676758,0.046518802642822266,0.03325292311216656,1.3101298809051514
D0,236,model_5,10,0.0006985664367675781,0.0066013336181640625,0.02717113494873047,0.03396415710449219,0.03796696662902832,0.0684351921081543,0.07366029421488444,2.057263135910034
D0,237,model_3,315,0.0006756782531738281,0.009561300277709961,0.02473735809326172,0.04670858383178711,0.025295257568359375,0.08168292045593262,0.04268344336590809,14.63673710823059
D0,238,model_4,354,0.0009386539459228516,0.010502099990844727,0.06124615669250488,0.03784918785095215,0.21616291999816895,0.11053609848022461,0.03906380704471043,2.298109292984009
D0,239,model_6,20,0.0006070137023925781,0.007239818572998047,0.04553508758544922,0.04231905937194824,0.03226828575134277,0.09570097923278809,0.05049746483564377,19.486727476119995
D0,240,model_2,52,0.0005953311920166016,0.0045511722564697266,0.019741296768188477,0.01841115951538086,0.022886276245117188,0.043298959732055664,0.03973828554153443,0.8380646705627441
D0,241,model_5,391,0.0005021095275878906,0.0020227432250976562,0.12208008766174316,0.2939784526824951,0.12040305137634277,0.41858339309692383,0.06303936243057251,1.427213191986084
D0,242,model_5,38,0.0006608963012695312,0.0045375823974609375,0.1969010829925537,0.05019712448120117,0.034705400466918945,0.25229668617248535,0.053508374426099986,3.1417489051818848
D0,243,model_2,243,0.001148223876953125,0.0026133060455322266,0.03296685218811035,0.03250432014465332,0.028069019317626953,0.06923270225524902,0.022722020745277405,0.4327850341796875
D0,244,model_5,356,0.0016319751739501953,0.009102344512939453,0.0057713985443115234,0.08643817901611328,0.03600478172302246,0.10294389724731445,0.06482319361498566,19.1609628200531
D0,245,model_2,161,0.0006031990051269531,0.004114627838134766,0.027975797653198242,0.037230730056762695,0.02516007423400879,0.06992435455322266,0.03779346069681301,9.253735303878784
D0,246,model_3,1458,0.0006127357482910156,0.010472774505615234,0.014618873596191406,0.05876564979553223,0.2777247428894043,0.08447003364562988,0.042436664532392455,8.359619617462158
D0,247,model_2,13,0.0005135536193847656,0.0011267662048339844,0.2047584056854248,0.03947925567626953,0.04729485511779785,0.24587798118591309,0.04250068962574005,1.6059000492095947
